"Estacion","Fecha inicial","Fecha final","O3"
"SAN CRISTOBAL","2025-05-13 06:00","2025-05-13 06:59","2.7468"
"SAN CRISTOBAL","2025-05-13 05:00","2025-05-13 05:59","3.924"
"SAN CRISTOBAL","2025-05-13 04:00","2025-05-13 04:59","13.3416"
"SAN CRISTOBAL","2025-05-13 03:00","2025-05-13 03:59","10.5948"
"SAN CRISTOBAL","2025-05-13 02:00","2025-05-13 02:59","3.7278"
"SAN CRISTOBAL","2025-05-13 01:00","2025-05-13 01:59","3.5316"
"SAN CRISTOBAL","2025-05-13 00:00","2025-05-13 00:59","6.6708"
"SAN CRISTOBAL","2025-05-12 23:00","2025-05-12 23:59","10.9872"
"SAN CRISTOBAL","2025-05-12 22:00","2025-05-12 22:59","5.886"
"SAN CRISTOBAL","2025-05-12 21:00","2025-05-12 21:59","16.2846"
"SAN CRISTOBAL","2025-05-12 20:00","2025-05-12 20:59","16.2846"
"SAN CRISTOBAL","2025-05-12 19:00","2025-05-12 19:59","12.9492"
"SAN CRISTOBAL","2025-05-12 18:00","2025-05-12 18:59","16.0884"
"SAN CRISTOBAL","2025-05-12 17:00","2025-05-12 17:59","21.1896"
"SAN CRISTOBAL","2025-05-12 16:00","2025-05-12 16:59","22.7592"
"SAN CRISTOBAL","2025-05-12 15:00","2025-05-12 15:59","21.9744"
"SAN CRISTOBAL","2025-05-12 14:00","2025-05-12 14:59","21.3858"
"SAN CRISTOBAL","2025-05-12 13:00","2025-05-12 13:59","20.7972"
"SAN CRISTOBAL","2025-05-12 12:00","2025-05-12 12:59","21.9744"
"SAN CRISTOBAL","2025-05-12 11:00","2025-05-12 11:59","21.7782"
"SAN CRISTOBAL","2025-05-12 10:00","2025-05-12 10:59","22.3668"
"SAN CRISTOBAL","2025-05-12 09:00","2025-05-12 09:59","21.9744"
"SAN CRISTOBAL","2025-05-12 08:00","2025-05-12 08:59","16.8732"
"SAN CRISTOBAL","2025-05-12 07:00","2025-05-12 07:59","10.9872"
"SAN CRISTOBAL","2025-05-12 06:00","2025-05-12 06:59","6.6708"
"SAN CRISTOBAL","2025-05-12 05:00","2025-05-12 05:59","15.3036"
"SAN CRISTOBAL","2025-05-12 04:00","2025-05-12 04:59","14.715"
"SAN CRISTOBAL","2025-05-12 03:00","2025-05-12 03:59","20.4048"
"SAN CRISTOBAL","2025-05-12 02:00","2025-05-12 02:59","20.2086"
"SAN CRISTOBAL","2025-05-12 01:00","2025-05-12 01:59","20.4048"
"SAN CRISTOBAL","2025-05-12 00:00","2025-05-12 00:59","14.715"
"SAN CRISTOBAL","2025-05-11 23:00","2025-05-11 23:59","13.3416"
"SAN CRISTOBAL","2025-05-11 22:00","2025-05-11 22:59","15.1074"
"SAN CRISTOBAL","2025-05-11 21:00","2025-05-11 21:59","14.1264"
"SAN CRISTOBAL","2025-05-11 20:00","2025-05-11 20:59","10.791"
"SAN CRISTOBAL","2025-05-11 19:00","2025-05-11 19:59","15.4998"
"SAN CRISTOBAL","2025-05-11 18:00","2025-05-11 18:59","16.2846"
"SAN CRISTOBAL","2025-05-11 17:00","2025-05-11 17:59","18.639"
"SAN CRISTOBAL","2025-05-11 16:00","2025-05-11 16:59","18.0504"
"SAN CRISTOBAL","2025-05-11 15:00","2025-05-11 15:59","17.8542"
"SAN CRISTOBAL","2025-05-11 14:00","2025-05-11 14:59","18.4428"
"SAN CRISTOBAL","2025-05-11 13:00","2025-05-11 13:59","20.601"
"SAN CRISTOBAL","2025-05-11 12:00","2025-05-11 12:59","21.1896"
"SAN CRISTOBAL","2025-05-11 11:00","2025-05-11 11:59","21.7782"
"SAN CRISTOBAL","2025-05-11 10:00","2025-05-11 10:59","22.3668"
"SAN CRISTOBAL","2025-05-11 09:00","2025-05-11 09:59","23.9364"
"SAN CRISTOBAL","2025-05-11 08:00","2025-05-11 08:59","22.3668"
"SAN CRISTOBAL","2025-05-11 07:00","2025-05-11 07:59","20.601"
"SAN CRISTOBAL","2025-05-11 06:00","2025-05-11 06:59","19.8162"
"SAN CRISTOBAL","2025-05-11 05:00","2025-05-11 05:59","19.8162"
"SAN CRISTOBAL","2025-05-11 04:00","2025-05-11 04:59","24.1326"
"SAN CRISTOBAL","2025-05-11 03:00","2025-05-11 03:59","24.7212"
"SAN CRISTOBAL","2025-05-11 02:00","2025-05-11 02:59","24.1326"
"SAN CRISTOBAL","2025-05-11 01:00","2025-05-11 01:59","21.9744"
"SAN CRISTOBAL","2025-05-11 00:00","2025-05-11 00:59","21.7782"
"SAN CRISTOBAL","2025-05-10 23:00","2025-05-10 23:59","22.9554"
"SAN CRISTOBAL","2025-05-10 22:00","2025-05-10 22:59","20.0124"
"SAN CRISTOBAL","2025-05-10 21:00","2025-05-10 21:59","19.62"
"SAN CRISTOBAL","2025-05-10 20:00","2025-05-10 20:59","17.658"
"SAN CRISTOBAL","2025-05-10 19:00","2025-05-10 19:59","15.1074"
"SAN CRISTOBAL","2025-05-10 18:00","2025-05-10 18:59","20.0124"
"SAN CRISTOBAL","2025-05-10 17:00","2025-05-10 17:59","22.563"
"SAN CRISTOBAL","2025-05-10 16:00","2025-05-10 16:59","23.7402"
"SAN CRISTOBAL","2025-05-10 15:00","2025-05-10 15:59","23.9364"
"SAN CRISTOBAL","2025-05-10 14:00","2025-05-10 14:59","25.7022"
"SAN CRISTOBAL","2025-05-10 13:00","2025-05-10 13:59","26.8794"
"SAN CRISTOBAL","2025-05-10 12:00","2025-05-10 12:59","27.2718"
"SAN CRISTOBAL","2025-05-10 11:00","2025-05-10 11:59","29.0376"
"SAN CRISTOBAL","2025-05-10 10:00","2025-05-10 10:59","30.9996"
"SAN CRISTOBAL","2025-05-10 09:00","2025-05-10 09:59","32.1768"
"SAN CRISTOBAL","2025-05-10 08:00","2025-05-10 08:59","33.1578"
"SAN CRISTOBAL","2025-05-10 07:00","2025-05-10 07:59","33.5502"
"SAN CRISTOBAL","2025-05-10 06:00","2025-05-10 06:59","30.0186"
"SAN CRISTOBAL","2025-05-10 05:00","2025-05-10 05:59","28.8414"
"SAN CRISTOBAL","2025-05-10 04:00","2025-05-10 04:59","26.2908"
"SAN CRISTOBAL","2025-05-10 03:00","2025-05-10 03:59","25.3098"
"SAN CRISTOBAL","2025-05-10 02:00","2025-05-10 02:59","17.4618"
"SAN CRISTOBAL","2025-05-10 01:00","2025-05-10 01:59","20.7972"
"SAN CRISTOBAL","2025-05-10 00:00","2025-05-10 00:59","22.3668"
"SAN CRISTOBAL","2025-05-09 23:00","2025-05-09 23:59","21.582"
"SAN CRISTOBAL","2025-05-09 22:00","2025-05-09 22:59","19.4238"
"SAN CRISTOBAL","2025-05-09 21:00","2025-05-09 21:59","20.2086"
"SAN CRISTOBAL","2025-05-09 20:00","2025-05-09 20:59","19.2276"
"SAN CRISTOBAL","2025-05-09 19:00","2025-05-09 19:59","13.3416"
"SAN CRISTOBAL","2025-05-09 18:00","2025-05-09 18:59","11.5758"
"SAN CRISTOBAL","2025-05-09 17:00","2025-05-09 17:59","22.563"
"SAN CRISTOBAL","2025-05-09 16:00","2025-05-09 16:59","23.544"
"SAN CRISTOBAL","2025-05-09 15:00","2025-05-09 15:59","21.3858"
"SAN CRISTOBAL","2025-05-09 14:00","2025-05-09 14:59","25.506"
"SAN CRISTOBAL","2025-05-09 13:00","2025-05-09 13:59","26.6832"
"SAN CRISTOBAL","2025-05-09 12:00","2025-05-09 12:59","25.506"
"SAN CRISTOBAL","2025-05-09 11:00","2025-05-09 11:59","25.1136"
"SAN CRISTOBAL","2025-05-09 10:00","2025-05-09 10:59","22.9554"
"SAN CRISTOBAL","2025-05-09 09:00","2025-05-09 09:59","21.1896"
"SAN CRISTOBAL","2025-05-09 08:00","2025-05-09 08:59","11.9682"
"SAN CRISTOBAL","2025-05-09 07:00","2025-05-09 07:59","5.4936"
"SAN CRISTOBAL","2025-05-09 06:00","2025-05-09 06:59","0.981"
"SAN CRISTOBAL","2025-05-09 05:00","2025-05-09 05:59","0.981"
"SAN CRISTOBAL","2025-05-09 04:00","2025-05-09 04:59","1.3734"
"SAN CRISTOBAL","2025-05-09 03:00","2025-05-09 03:59","2.943"
"SAN CRISTOBAL","2025-05-09 02:00","2025-05-09 02:59","5.886"
"SAN CRISTOBAL","2025-05-09 01:00","2025-05-09 01:59","7.0632"
"SAN CRISTOBAL","2025-05-09 00:00","2025-05-09 00:59","7.2594"
"SAN CRISTOBAL","2025-05-08 23:00","2025-05-08 23:59","6.6708"
"SAN CRISTOBAL","2025-05-08 22:00","2025-05-08 22:59","5.886"
"SAN CRISTOBAL","2025-05-08 21:00","2025-05-08 21:59","3.5316"
"SAN CRISTOBAL","2025-05-08 20:00","2025-05-08 20:59","0.5886"
"SAN CRISTOBAL","2025-05-08 19:00","2025-05-08 19:59","8.829"
"SAN CRISTOBAL","2025-05-08 18:00","2025-05-08 18:59","17.2656"
"SAN CRISTOBAL","2025-05-08 17:00","2025-05-08 17:59","17.0694"
"SAN CRISTOBAL","2025-05-08 16:00","2025-05-08 16:59","25.7022"
"SAN CRISTOBAL","2025-05-08 15:00","2025-05-08 15:59","30.2148"
"SAN CRISTOBAL","2025-05-08 14:00","2025-05-08 14:59","36.8856"
"SAN CRISTOBAL","2025-05-08 13:00","2025-05-08 13:59","28.0566"
"SAN CRISTOBAL","2025-05-08 12:00","2025-05-08 12:59","27.468"
"SAN CRISTOBAL","2025-05-08 11:00","2025-05-08 11:59","27.0756"
"SAN CRISTOBAL","2025-05-08 10:00","2025-05-08 10:59","24.1326"
"SAN CRISTOBAL","2025-05-08 09:00","2025-05-08 09:59","22.3668"
"SAN CRISTOBAL","2025-05-08 08:00","2025-05-08 08:59","15.4998"
"SAN CRISTOBAL","2025-05-08 07:00","2025-05-08 07:59","4.7088"
"SAN CRISTOBAL","2025-05-08 06:00","2025-05-08 06:59","0.7848"
"SAN CRISTOBAL","2025-05-08 05:00","2025-05-08 05:59","0.3924"
"SAN CRISTOBAL","2025-05-08 04:00","2025-05-08 04:59","1.962"
"SAN CRISTOBAL","2025-05-08 03:00","2025-05-08 03:59","4.905"
"SAN CRISTOBAL","2025-05-08 02:00","2025-05-08 02:59","10.9872"
"SAN CRISTOBAL","2025-05-08 01:00","2025-05-08 01:59","4.7088"
"SAN CRISTOBAL","2025-05-08 00:00","2025-05-08 00:59","9.2214"
"SAN CRISTOBAL","2025-05-07 23:00","2025-05-07 23:59","8.6328"
"SAN CRISTOBAL","2025-05-07 22:00","2025-05-07 22:59","5.886"
"SAN CRISTOBAL","2025-05-07 21:00","2025-05-07 21:59","5.1012"
"SAN CRISTOBAL","2025-05-07 20:00","2025-05-07 20:59","5.4936"
"SAN CRISTOBAL","2025-05-07 19:00","2025-05-07 19:59","5.886"
"SAN CRISTOBAL","2025-05-07 18:00","2025-05-07 18:59","6.0822"
"SAN CRISTOBAL","2025-05-07 17:00","2025-05-07 17:59","14.3226"
"SAN CRISTOBAL","2025-05-07 16:00","2025-05-07 16:59","17.658"
"SAN CRISTOBAL","2025-05-07 15:00","2025-05-07 15:59","19.8162"
"SAN CRISTOBAL","2025-05-07 14:00","2025-05-07 14:59","19.0314"
"SAN CRISTOBAL","2025-05-07 13:00","2025-05-07 13:59","16.2846"
"SAN CRISTOBAL","2025-05-07 12:00","2025-05-07 12:59","13.5378"
"SAN CRISTOBAL","2025-05-07 11:00","2025-05-07 11:59","13.3416"
"SAN CRISTOBAL","2025-05-07 10:00","2025-05-07 10:59","14.715"
"SAN CRISTOBAL","2025-05-07 09:00","2025-05-07 09:59","14.3226"
"SAN CRISTOBAL","2025-05-07 08:00","2025-05-07 08:59","10.0062"
"SAN CRISTOBAL","2025-05-07 07:00","2025-05-07 07:59","3.924"
"SAN CRISTOBAL","2025-05-07 05:00","2025-05-07 05:59","0.3924"
"SAN CRISTOBAL","2025-05-06 18:00","2025-05-06 18:59","0.5886"
"SAN CRISTOBAL","2025-05-06 17:00","2025-05-06 17:59","10.2024"
"SAN CRISTOBAL","2025-05-06 16:00","2025-05-06 16:59","16.677"
"SAN CRISTOBAL","2025-05-06 15:00","2025-05-06 15:59","21.9744"
"SAN CRISTOBAL","2025-05-06 14:00","2025-05-06 14:59","27.8604"
"SAN CRISTOBAL","2025-05-06 13:00","2025-05-06 13:59","27.2718"
"SAN CRISTOBAL","2025-05-06 12:00","2025-05-06 12:59","31.1958"
"SAN CRISTOBAL","2025-05-05 09:00","2025-05-05 09:59","9.0252"
"SAN CRISTOBAL","2025-05-05 08:00","2025-05-05 08:59","8.6328"
"SAN CRISTOBAL","2025-05-05 07:00","2025-05-05 07:59","7.0632"
"SAN CRISTOBAL","2025-05-05 06:00","2025-05-05 06:59","5.6898"
"SAN CRISTOBAL","2025-05-05 05:00","2025-05-05 05:59","0.981"
"SAN CRISTOBAL","2025-05-05 04:00","2025-05-05 04:59","2.5506"
"SAN CRISTOBAL","2025-05-05 03:00","2025-05-05 03:59","2.5506"
"SAN CRISTOBAL","2025-05-05 02:00","2025-05-05 02:59","3.7278"
"SAN CRISTOBAL","2025-05-05 01:00","2025-05-05 01:59","4.3164"
"SAN CRISTOBAL","2025-05-05 00:00","2025-05-05 00:59","3.924"
"SAN CRISTOBAL","2025-05-04 23:00","2025-05-04 23:59","4.3164"
"SAN CRISTOBAL","2025-05-04 22:00","2025-05-04 22:59","1.3734"
"SAN CRISTOBAL","2025-05-04 21:00","2025-05-04 21:59","11.9682"
"SAN CRISTOBAL","2025-05-04 20:00","2025-05-04 20:59","8.6328"
"SAN CRISTOBAL","2025-05-04 19:00","2025-05-04 19:59","2.5506"
"SAN CRISTOBAL","2025-05-04 18:00","2025-05-04 18:59","3.7278"
"SAN CRISTOBAL","2025-05-04 17:00","2025-05-04 17:59","16.677"
"SAN CRISTOBAL","2025-05-04 16:00","2025-05-04 16:59","28.0566"
"SAN CRISTOBAL","2025-05-04 15:00","2025-05-04 15:59","39.8286"
"SAN CRISTOBAL","2025-05-04 14:00","2025-05-04 14:59","52.974"
"SAN CRISTOBAL","2025-05-04 13:00","2025-05-04 13:59","59.2524"
"SAN CRISTOBAL","2025-05-04 12:00","2025-05-04 12:59","42.183"
"SAN CRISTOBAL","2025-05-04 11:00","2025-05-04 11:59","24.3288"
"SAN CRISTOBAL","2025-05-04 10:00","2025-05-04 10:59","24.3288"
"SAN CRISTOBAL","2025-05-04 09:00","2025-05-04 09:59","23.7402"
"SAN CRISTOBAL","2025-05-04 08:00","2025-05-04 08:59","19.8162"
"SAN CRISTOBAL","2025-05-04 07:00","2025-05-04 07:59","13.9302"
"SAN CRISTOBAL","2025-05-04 06:00","2025-05-04 06:59","2.5506"
"SAN CRISTOBAL","2025-05-04 05:00","2025-05-04 05:59","1.1772"
"SAN CRISTOBAL","2025-05-04 04:00","2025-05-04 04:59","1.7658"
"SAN CRISTOBAL","2025-05-04 03:00","2025-05-04 03:59","3.3354"
"SAN CRISTOBAL","2025-05-04 02:00","2025-05-04 02:59","5.1012"
"SAN CRISTOBAL","2025-05-04 01:00","2025-05-04 01:59","6.2784"
"SAN CRISTOBAL","2025-05-04 00:00","2025-05-04 00:59","7.848"
"SAN CRISTOBAL","2025-05-03 23:00","2025-05-03 23:59","4.1202"
"SAN CRISTOBAL","2025-05-03 22:00","2025-05-03 22:59","3.1392"
"SAN CRISTOBAL","2025-05-03 21:00","2025-05-03 21:59","3.924"
"SAN CRISTOBAL","2025-05-03 20:00","2025-05-03 20:59","4.905"
"SAN CRISTOBAL","2025-05-03 19:00","2025-05-03 19:59","7.6518"
"SAN CRISTOBAL","2025-05-03 18:00","2025-05-03 18:59","10.3986"
"SAN CRISTOBAL","2025-05-03 17:00","2025-05-03 17:59","16.8732"
"SAN CRISTOBAL","2025-05-03 16:00","2025-05-03 16:59","21.582"
"SAN CRISTOBAL","2025-05-03 15:00","2025-05-03 15:59","30.411"
"SAN CRISTOBAL","2025-05-03 14:00","2025-05-03 14:59","55.5246"
"SAN CRISTOBAL","2025-05-03 13:00","2025-05-03 13:59","48.8538"
"SAN CRISTOBAL","2025-05-03 12:00","2025-05-03 12:59","21.1896"
"SAN CRISTOBAL","2025-05-03 11:00","2025-05-03 11:59","15.4998"
"SAN CRISTOBAL","2025-05-03 10:00","2025-05-03 10:59","10.9872"
"SAN CRISTOBAL","2025-05-03 09:00","2025-05-03 09:59","9.0252"
"SAN CRISTOBAL","2025-05-03 08:00","2025-05-03 08:59","8.4366"
"SAN CRISTOBAL","2025-05-03 07:00","2025-05-03 07:59","3.5316"
"SAN CRISTOBAL","2025-05-03 06:00","2025-05-03 06:59","2.1582"
"SAN CRISTOBAL","2025-05-03 05:00","2025-05-03 05:59","1.962"
"SAN CRISTOBAL","2025-05-03 04:00","2025-05-03 04:59","3.1392"
"SAN CRISTOBAL","2025-05-03 03:00","2025-05-03 03:59","5.2974"
"SAN CRISTOBAL","2025-05-03 02:00","2025-05-03 02:59","4.3164"
"SAN CRISTOBAL","2025-05-03 00:00","2025-05-03 00:59","0.981"
"SAN CRISTOBAL","2025-05-02 23:00","2025-05-02 23:59","0.7848"
"SAN CRISTOBAL","2025-05-02 19:00","2025-05-02 19:59","0.7848"
"SAN CRISTOBAL","2025-05-02 18:00","2025-05-02 18:59","4.1202"
"SAN CRISTOBAL","2025-05-02 17:00","2025-05-02 17:59","14.3226"
"SAN CRISTOBAL","2025-05-02 16:00","2025-05-02 16:59","28.8414"
"SAN CRISTOBAL","2025-05-02 15:00","2025-05-02 15:59","38.8476"
"SAN CRISTOBAL","2025-05-02 14:00","2025-05-02 14:59","29.2338"
"SAN CRISTOBAL","2025-05-02 13:00","2025-05-02 13:59","29.43"
"SAN CRISTOBAL","2025-05-02 12:00","2025-05-02 12:59","30.0186"
"SAN CRISTOBAL","2025-05-02 11:00","2025-05-02 11:59","29.6262"
"SAN CRISTOBAL","2025-05-02 10:00","2025-05-02 10:59","27.2718"
"SAN CRISTOBAL","2025-05-02 09:00","2025-05-02 09:59","21.3858"
"SAN CRISTOBAL","2025-05-02 08:00","2025-05-02 08:59","12.3606"
"SAN CRISTOBAL","2025-05-02 07:00","2025-05-02 07:59","3.5316"
"SAN CRISTOBAL","2025-05-02 06:00","2025-05-02 06:59","3.7278"
"SAN CRISTOBAL","2025-05-02 05:00","2025-05-02 05:59","1.7658"
"SAN CRISTOBAL","2025-05-02 04:00","2025-05-02 04:59","2.3544"
"SAN CRISTOBAL","2025-05-02 03:00","2025-05-02 03:59","0.981"
"SAN CRISTOBAL","2025-05-02 02:00","2025-05-02 02:59","1.7658"
"SAN CRISTOBAL","2025-05-02 01:00","2025-05-02 01:59","4.1202"
"SAN CRISTOBAL","2025-05-02 00:00","2025-05-02 00:59","5.4936"
"SAN CRISTOBAL","2025-05-01 23:00","2025-05-01 23:59","6.0822"
"SAN CRISTOBAL","2025-05-01 22:00","2025-05-01 22:59","4.7088"
"SAN CRISTOBAL","2025-05-01 21:00","2025-05-01 21:59","3.7278"
"SAN CRISTOBAL","2025-05-01 20:00","2025-05-01 20:59","5.2974"
"SAN CRISTOBAL","2025-05-01 19:00","2025-05-01 19:59","2.7468"
"SAN CRISTOBAL","2025-05-01 18:00","2025-05-01 18:59","9.81"
"SAN CRISTOBAL","2025-05-01 17:00","2025-05-01 17:59","22.9554"
"SAN CRISTOBAL","2025-05-01 16:00","2025-05-01 16:59","38.8476"
"SAN CRISTOBAL","2025-05-01 15:00","2025-05-01 15:59","35.7084"
"SAN CRISTOBAL","2025-05-01 14:00","2025-05-01 14:59","30.411"
"SAN CRISTOBAL","2025-05-01 13:00","2025-05-01 13:59","32.1768"
"SAN CRISTOBAL","2025-05-01 12:00","2025-05-01 12:59","32.373"
"SAN CRISTOBAL","2025-05-01 11:00","2025-05-01 11:59","32.5692"
"SAN CRISTOBAL","2025-05-01 10:00","2025-05-01 10:59","30.9996"
"SAN CRISTOBAL","2025-05-01 09:00","2025-05-01 09:59","26.8794"
"SAN CRISTOBAL","2025-05-01 08:00","2025-05-01 08:59","19.4238"
"SAN CRISTOBAL","2025-05-01 07:00","2025-05-01 07:59","8.829"
"SAN CRISTOBAL","2025-05-01 06:00","2025-05-01 06:59","1.5696"
"SAN CRISTOBAL","2025-05-01 05:00","2025-05-01 05:59","2.5506"
"SAN CRISTOBAL","2025-05-01 04:00","2025-05-01 04:59","6.2784"
"SAN CRISTOBAL","2025-05-01 03:00","2025-05-01 03:59","8.6328"
"SAN CRISTOBAL","2025-05-01 02:00","2025-05-01 02:59","9.2214"
"SAN CRISTOBAL","2025-05-01 01:00","2025-05-01 01:59","7.0632"
"SAN CRISTOBAL","2025-05-01 00:00","2025-05-01 00:59","4.7088"
"SAN CRISTOBAL","2025-04-30 22:00","2025-04-30 22:59","7.0632"
"SAN CRISTOBAL","2025-04-30 21:00","2025-04-30 21:59","6.867"
"SAN CRISTOBAL","2025-04-30 20:00","2025-04-30 20:59","14.1264"
"SAN CRISTOBAL","2025-04-30 19:00","2025-04-30 19:59","17.658"
"SAN CRISTOBAL","2025-04-30 18:00","2025-04-30 18:59","22.3668"
"SAN CRISTOBAL","2025-04-30 17:00","2025-04-30 17:59","26.8794"
"SAN CRISTOBAL","2025-04-30 16:00","2025-04-30 16:59","28.6452"
"SAN CRISTOBAL","2025-04-30 15:00","2025-04-30 15:59","29.6262"
"SAN CRISTOBAL","2025-04-30 14:00","2025-04-30 14:59","29.8224"
"SAN CRISTOBAL","2025-04-30 13:00","2025-04-30 13:59","30.9996"
"SAN CRISTOBAL","2025-04-30 12:00","2025-04-30 12:59","32.1768"
"SAN CRISTOBAL","2025-04-30 11:00","2025-04-30 11:59","33.1578"
"SAN CRISTOBAL","2025-04-30 10:00","2025-04-30 10:59","28.449"
"SAN CRISTOBAL","2025-04-30 09:00","2025-04-30 09:59","21.582"
"SAN CRISTOBAL","2025-04-30 08:00","2025-04-30 08:59","20.0124"
"SAN CRISTOBAL","2025-04-30 07:00","2025-04-30 07:59","17.4618"
"SAN CRISTOBAL","2025-04-30 06:00","2025-04-30 06:59","7.848"
"SAN CRISTOBAL","2025-04-30 05:00","2025-04-30 05:59","11.5758"
"SAN CRISTOBAL","2025-04-30 04:00","2025-04-30 04:59","17.2656"
"SAN CRISTOBAL","2025-04-30 03:00","2025-04-30 03:59","23.544"
"SAN CRISTOBAL","2025-04-30 02:00","2025-04-30 02:59","11.5758"
"SAN CRISTOBAL","2025-04-30 01:00","2025-04-30 01:59","2.943"
"SAN CRISTOBAL","2025-04-29 22:00","2025-04-29 22:59","15.696"
"SAN CRISTOBAL","2025-04-29 21:00","2025-04-29 21:59","5.4936"
"SAN CRISTOBAL","2025-04-29 20:00","2025-04-29 20:59","2.943"
"SAN CRISTOBAL","2025-04-29 19:00","2025-04-29 19:59","3.7278"
"SAN CRISTOBAL","2025-04-29 18:00","2025-04-29 18:59","0.981"
"SAN CRISTOBAL","2025-04-29 17:00","2025-04-29 17:59","8.6328"
"SAN CRISTOBAL","2025-04-29 16:00","2025-04-29 16:59","12.5568"
"SAN CRISTOBAL","2025-04-29 15:00","2025-04-29 15:59","17.658"
"SAN CRISTOBAL","2025-04-29 14:00","2025-04-29 14:59","33.5502"
"SAN CRISTOBAL","2025-04-29 13:00","2025-04-29 13:59","52.1892"
"SAN CRISTOBAL","2025-04-29 12:00","2025-04-29 12:59","33.7464"
"SAN CRISTOBAL","2025-04-29 11:00","2025-04-29 11:59","30.6072"
"SAN CRISTOBAL","2025-04-29 10:00","2025-04-29 10:59","30.6072"
"SAN CRISTOBAL","2025-04-29 09:00","2025-04-29 09:59","23.3478"
"SAN CRISTOBAL","2025-04-29 08:00","2025-04-29 08:59","13.734"
"SAN CRISTOBAL","2025-04-29 07:00","2025-04-29 07:59","6.2784"
"SAN CRISTOBAL","2025-04-29 06:00","2025-04-29 06:59","3.3354"
"SAN CRISTOBAL","2025-04-29 05:00","2025-04-29 05:59","0.981"
"SAN CRISTOBAL","2025-04-29 04:00","2025-04-29 04:59","1.3734"
"SAN CRISTOBAL","2025-04-29 03:00","2025-04-29 03:59","5.1012"
"SAN CRISTOBAL","2025-04-29 02:00","2025-04-29 02:59","8.829"
"SAN CRISTOBAL","2025-04-29 01:00","2025-04-29 01:59","11.772"
"SAN CRISTOBAL","2025-04-29 00:00","2025-04-29 00:59","14.715"
"SAN CRISTOBAL","2025-04-28 23:00","2025-04-28 23:59","13.3416"
"SAN CRISTOBAL","2025-04-28 22:00","2025-04-28 22:59","8.0442"
"SAN CRISTOBAL","2025-04-28 21:00","2025-04-28 21:59","6.4746"
"SAN CRISTOBAL","2025-04-28 20:00","2025-04-28 20:59","5.6898"
"SAN CRISTOBAL","2025-04-28 19:00","2025-04-28 19:59","17.8542"
"SAN CRISTOBAL","2025-04-28 18:00","2025-04-28 18:59","27.2718"
"SAN CRISTOBAL","2025-04-28 17:00","2025-04-28 17:59","36.6894"
"SAN CRISTOBAL","2025-04-28 16:00","2025-04-28 16:59","36.6894"
"SAN CRISTOBAL","2025-04-28 15:00","2025-04-28 15:59","34.7274"
"SAN CRISTOBAL","2025-04-28 14:00","2025-04-28 14:59","40.8096"
"SAN CRISTOBAL","2025-04-28 09:00","2025-04-28 09:59","31.9806"
"SAN CRISTOBAL","2025-04-28 08:00","2025-04-28 08:59","18.8352"
"SAN CRISTOBAL","2025-04-28 07:00","2025-04-28 07:59","2.7468"
"SAN CRISTOBAL","2025-04-28 06:00","2025-04-28 06:59","1.3734"
"SAN CRISTOBAL","2025-04-28 05:00","2025-04-28 05:59","2.5506"
"SAN CRISTOBAL","2025-04-28 04:00","2025-04-28 04:59","4.7088"
"SAN CRISTOBAL","2025-04-28 03:00","2025-04-28 03:59","8.4366"
"SAN CRISTOBAL","2025-04-28 02:00","2025-04-28 02:59","14.5188"
"SAN CRISTOBAL","2025-04-28 01:00","2025-04-28 01:59","18.4428"
"SAN CRISTOBAL","2025-04-28 00:00","2025-04-28 00:59","27.468"
"SAN CRISTOBAL","2025-04-27 23:00","2025-04-27 23:59","25.3098"
"SAN CRISTOBAL","2025-04-27 22:00","2025-04-27 22:59","7.4556"
"SAN CRISTOBAL","2025-04-27 21:00","2025-04-27 21:59","2.1582"
"SAN CRISTOBAL","2025-04-27 20:00","2025-04-27 20:59","6.6708"
"SAN CRISTOBAL","2025-04-27 19:00","2025-04-27 19:59","7.6518"
"SAN CRISTOBAL","2025-04-27 18:00","2025-04-27 18:59","17.658"
"SAN CRISTOBAL","2025-04-27 17:00","2025-04-27 17:59","31.7844"
"SAN CRISTOBAL","2025-04-27 16:00","2025-04-27 16:59","45.3222"
"SAN CRISTOBAL","2025-04-27 15:00","2025-04-27 15:59","49.6386"
"SAN CRISTOBAL","2025-04-27 14:00","2025-04-27 14:59","53.5626"
"SAN CRISTOBAL","2025-04-27 13:00","2025-04-27 13:59","35.7084"
"SAN CRISTOBAL","2025-04-27 12:00","2025-04-27 12:59","30.0186"
"SAN CRISTOBAL","2025-04-27 11:00","2025-04-27 11:59","32.9616"
"SAN CRISTOBAL","2025-04-27 10:00","2025-04-27 10:59","32.5692"
"SAN CRISTOBAL","2025-04-27 09:00","2025-04-27 09:59","33.5502"
"SAN CRISTOBAL","2025-04-27 08:00","2025-04-27 08:59","25.506"
"SAN CRISTOBAL","2025-04-27 07:00","2025-04-27 07:59","12.9492"
"SAN CRISTOBAL","2025-04-27 06:00","2025-04-27 06:59","10.5948"
"SAN CRISTOBAL","2025-04-27 05:00","2025-04-27 05:59","18.639"
"SAN CRISTOBAL","2025-04-27 04:00","2025-04-27 04:59","19.0314"
"SAN CRISTOBAL","2025-04-27 03:00","2025-04-27 03:59","23.9364"
"SAN CRISTOBAL","2025-04-27 02:00","2025-04-27 02:59","24.525"
"SAN CRISTOBAL","2025-04-27 01:00","2025-04-27 01:59","21.3858"
